time,n_waiting,n_busy
1906.5000,0,4
1908.0000,0,3
1909.5000,0,2
1911.0000,0,3
1912.5000,0,3
1914.0000,0,3
1915.5000,0,4
1917.0000,1,6
1918.5000,0,2
1920.0000,0,0
1921.5000,0,1
1923.0000,0,5
1924.5000,0,3
1926.0000,0,5
1927.5000,0,2
1929.0000,0,0
1930.5000,0,0
1932.0000,0,0
1933.5000,0,6
1935.0000,0,4
1936.5000,0,2
1938.0000,0,1
1939.5000,0,2
1941.0000,0,3
1942.5000,0,3
1944.0000,0,1
1945.5000,0,1
1947.0000,0,0
1948.5000,0,1
1950.0000,0,0
1951.5000,0,4
1953.0000,0,2
1954.5000,0,1
1956.0000,0,3
1957.5000,0,4
1959.0000,0,1
1960.5000,0,2
1962.0000,0,2
1963.5000,0,5
1965.0000,0,3
1966.5000,0,3
1968.0000,0,4
1969.5000,0,5
1971.0000,0,2
1972.5000,1,6
1974.0000,0,2
1975.5000,0,0
1977.0000,0,0
1978.5000,0,2
1980.0000,0,6
1981.5000,0,5
1983.0000,0,4
1984.5000,0,4
1986.0000,0,2
1987.5000,0,2
1989.0000,0,1
1990.5000,2,6
1992.0000,0,1
1993.5000,0,2
1995.0000,0,1
1996.5000,0,1
1998.0000,0,0
1999.5000,0,0
2001.0000,0,4
2002.5000,0,4
2004.0000,0,2
2005.5000,0,0
2007.0000,0,0
2008.5000,0,1
2010.0000,0,1
2011.5000,0,1
2013.0000,0,2
2014.5000,0,2
2016.0000,0,1
2017.5000,0,3
2019.0000,0,0
2020.5000,0,0
2022.0000,0,0
2023.5000,0,6
2025.0000,0,4
2026.5000,0,3
2028.0000,0,2
2029.5000,6,6
2031.0000,5,6
2032.5000,0,3
2034.0000,0,2
2035.5000,12,6
2037.0000,5,6
2038.5000,3,6
2040.0000,4,6
2041.5000,10,6
2043.0000,7,6
2044.5000,6,6
2046.0000,6,6
2047.5000,8,6
2049.0000,9,6
2050.5000,4,6
2052.0000,0,5
2053.5000,0,3
2055.0000,0,0
2056.5000,0,1
2058.0000,0,3
2059.5000,0,1
2061.0000,3,6
2062.5000,5,6
2064.0000,2,6
2065.5000,0,3
2067.0000,0,2
2068.5000,0,6
2070.0000,3,6
2071.5000,0,6
2073.0000,0,2
2074.5000,0,0
2076.0000,0,1
2077.5000,0,0
2079.0000,0,0
2080.5000,0,4
2082.0000,0,5
2083.5000,0,2
2085.0000,0,1
2086.5000,0,1
2088.0000,0,3
2089.5000,0,2
2091.0000,0,1
2092.5000,0,2
2094.0000,0,3
2095.5000,0,2
2097.0000,0,1
2098.5000,0,2
2100.0000,0,3
2101.5000,0,3
2103.0000,0,3
2104.5000,0,2
2106.0000,0,1
2107.5000,1,6
2109.0000,0,3
2110.5000,0,4
2112.0000,0,1
2113.5000,0,1
2115.0000,0,0
2116.5000,0,0
2118.0000,0,0
2119.5000,0,0
2121.0000,0,2
2122.5000,0,1
2124.0000,0,0
2125.5000,0,0
2127.0000,0,3
2128.5000,0,0
2130.0000,0,2
2131.5000,0,3
2133.0000,0,5
2134.5000,0,4
2136.0000,4,6
2137.5000,2,6
2139.0000,7,6
2140.5000,0,5
2142.0000,0,4
2143.5000,0,3
2145.0000,0,1
2146.5000,0,0
2148.0000,0,2
2149.5000,0,3
2151.0000,0,0
2152.5000,0,0
2154.0000,0,3
2155.5000,0,6
2157.0000,1,6
2158.5000,0,2
2160.0000,0,5
2161.5000,0,4
2163.0000,0,4
2164.5000,0,2
2166.0000,0,2
2167.5000,0,0
2169.0000,0,1
2170.5000,0,2
2172.0000,0,1
2173.5000,0,4
2175.0000,3,6
2176.5000,0,4
2178.0000,0,2
2179.5000,0,0
2181.0000,0,0
2182.5000,0,1
2184.0000,0,1
2185.5000,0,2
2187.0000,0,4
2188.5000,0,2
2190.0000,2,6
2191.5000,0,5
2193.0000,0,4
2194.5000,0,3
2196.0000,0,4
2197.5000,0,1
2199.0000,0,0
2200.5000,0,1
2202.0000,0,1
2203.5000,0,0
2205.0000,0,1
2206.5000,0,1
2208.0000,0,2
2209.5000,0,2
2211.0000,0,2
2212.5000,3,6
2214.0000,9,6
2215.5000,4,6
2217.0000,2,6
2218.5000,3,6
2220.0000,0,6
2221.5000,2,6
2223.0000,1,6
2224.5000,0,4
2226.0000,0,6
2227.5000,0,3
2229.0000,0,2
2230.5000,0,1
2232.0000,0,5
2233.5000,0,3
2235.0000,0,2
2236.5000,0,0
2238.0000,7,6
2239.5000,9,6
2241.0000,12,6
2242.5000,9,6
2244.0000,4,6
2245.5000,0,2
2247.0000,0,2
2248.5000,0,2
2250.0000,4,6
2251.5000,4,6
2253.0000,4,6
2254.5000,2,6
2256.0000,0,3
2257.5000,0,4
2259.0000,0,4
2260.5000,0,1
2262.0000,0,1
2263.5000,0,0
2265.0000,0,3
2266.5000,0,1
2268.0000,0,2
2269.5000,0,1
2271.0000,0,1
2272.5000,0,0
2274.0000,0,2
2275.5000,0,3
2277.0000,0,1
2278.5000,0,1
2280.0000,0,1
2281.5000,0,1
2283.0000,0,2
2284.5000,0,1
2286.0000,0,2
2287.5000,0,1
2289.0000,0,0
2290.5000,0,0
2292.0000,0,6
2293.5000,0,2
2295.0000,0,2
2296.5000,0,1
2298.0000,0,1
2299.5000,0,1
2301.0000,0,1
2302.5000,0,1
2304.0000,0,2
2305.5000,0,1
2307.0000,0,2
2308.5000,0,0
2310.0000,0,2
2311.5000,0,0
2313.0000,0,0
2314.5000,0,0
2316.0000,0,1
2317.5000,0,1
2319.0000,0,0
2320.5000,0,0
2322.0000,0,0
2323.5000,0,0
2325.0000,0,0
2326.5000,0,1
2328.0000,0,0
2329.5000,0,1
2331.0000,0,4
2332.5000,0,4
2334.0000,0,3
2335.5000,0,2
2337.0000,0,3
2338.5000,0,3
2340.0000,0,2
2341.5000,0,0
2343.0000,0,3
2344.5000,0,2
2346.0000,0,1
2347.5000,2,6
2349.0000,0,5
2350.5000,5,6
2352.0000,0,5
2353.5000,0,3
2355.0000,0,3
2356.5000,0,2
2358.0000,0,2
2359.5000,0,0
2361.0000,0,1
2362.5000,0,0
2364.0000,0,3
2365.5000,0,1
2367.0000,0,2
2368.5000,0,4
2370.0000,0,1
2371.5000,0,3
2373.0000,0,4
2374.5000,0,1
2376.0000,0,0
2377.5000,0,1
2379.0000,0,0
2380.5000,0,1
2382.0000,0,5
2383.5000,0,3
2385.0000,0,4
2386.5000,0,2
2388.0000,0,6
2389.5000,0,3
2391.0000,0,2
2392.5000,0,3
2394.0000,0,4
2395.5000,5,6
2397.0000,0,4
2398.5000,0,4
2400.0000,0,5
2401.5000,0,0
2403.0000,0,0
2404.5000,0,0
2406.0000,0,0
2407.5000,0,2
2409.0000,0,5
2410.5000,1,6
2412.0000,0,3
2413.5000,0,1
2415.0000,0,6
2416.5000,0,4
2418.0000,0,1
2419.5000,0,0
2421.0000,0,0
2422.5000,0,0
2424.0000,0,1
2425.5000,0,5
2427.0000,0,4
2428.5000,0,3
2430.0000,0,6
2431.5000,9,6
2433.0000,6,6
2434.5000,3,6
2436.0000,1,6
2437.5000,0,4
2439.0000,3,6
2440.5000,6,6
2442.0000,3,6
2443.5000,0,0
2445.0000,0,2
2446.5000,0,6
2448.0000,0,2
2449.5000,0,1
2451.0000,0,5
2452.5000,0,2
2454.0000,0,1
